"Index","Trigger","Hits","Misses","False","Correct","Hit.Rate","False.Alarm.Ratio","Month_of_issue","District","Category"
"SPI ND",0.14,5,1,16,6,0.833333333333333,0.761904761904762,"07","Chibuto","Moderado"
"SPI ND",0.15,5,1,15,7,0.833333333333333,0.75,"07","Chibuto","Moderado"
"SPI ND",0.16,5,1,12,10,0.833333333333333,0.705882352941177,"07","Chibuto","Moderado"
"SPI ND",0.18,5,1,9,13,0.833333333333333,0.642857142857143,"07","Chibuto","Moderado"
"SPI ND",0.19,4,2,8,14,0.666666666666667,0.666666666666667,"07","Chibuto","Moderado"
"SPI ND",0.2,4,2,7,15,0.666666666666667,0.636363636363636,"07","Chibuto","Moderado"
"SPI ND",0.21,3,3,6,16,0.5,0.666666666666667,"07","Chibuto","Moderado"
"SPI ND",0.23,3,3,5,17,0.5,0.625,"07","Chibuto","Moderado"
"SPI ND",0.24,2,4,4,18,0.333333333333333,0.666666666666667,"07","Chibuto","Moderado"
"SPI ND",0.28,1,5,4,18,0.166666666666667,0.8,"07","Chibuto","Moderado"
"SPI ND",0.32,1,5,1,21,0.166666666666667,0.5,"07","Chibuto","Moderado"
"SPI ND",0.33,1,5,0,22,0.166666666666667,0,"07","Chibuto","Moderado"
"SPI ND",0.42,0,6,0,22,0,NA,"07","Chibuto","Moderado"
"SPI DJ",0,5,0,22,1,1,0.814814814814815,"07","Chibuto","Moderado"
"SPI DJ",0.04,5,0,20,3,1,0.8,"07","Chibuto","Moderado"
"SPI DJ",0.06,5,0,19,4,1,0.791666666666667,"07","Chibuto","Moderado"
"SPI DJ",0.09,5,0,18,5,1,0.782608695652174,"07","Chibuto","Moderado"
"SPI DJ",0.1,5,0,17,6,1,0.772727272727273,"07","Chibuto","Moderado"
"SPI DJ",0.14,5,0,16,7,1,0.761904761904762,"07","Chibuto","Moderado"
"SPI DJ",0.16,4,1,14,9,0.8,0.777777777777778,"07","Chibuto","Moderado"
"SPI DJ",0.2,4,1,13,10,0.8,0.764705882352941,"07","Chibuto","Moderado"
"SPI DJ",0.21,4,1,9,14,0.8,0.692307692307692,"07","Chibuto","Moderado"
"SPI DJ",0.22,3,2,7,16,0.6,0.7,"07","Chibuto","Moderado"
"SPI DJ",0.26,3,2,6,17,0.6,0.666666666666667,"07","Chibuto","Moderado"
"SPI DJ",0.27,3,2,5,18,0.6,0.625,"07","Chibuto","Moderado"
"SPI DJ",0.28,2,3,3,20,0.4,0.6,"07","Chibuto","Moderado"
"SPI DJ",0.3,2,3,2,21,0.4,0.5,"07","Chibuto","Moderado"
"SPI DJ",0.31,1,4,2,21,0.2,0.666666666666667,"07","Chibuto","Moderado"
"SPI DJ",0.37,0,5,2,21,0,1,"07","Chibuto","Moderado"
"SPI DJ",0.38,0,5,1,22,0,1,"07","Chibuto","Moderado"
"SPI DJ",0.42,0,5,0,23,0,NA,"07","Chibuto","Moderado"
"SPI OND",0.01,5,0,22,1,1,0.814814814814815,"07","Chibuto","Moderado"
"SPI OND",0.06,5,0,21,2,1,0.807692307692308,"07","Chibuto","Moderado"
"SPI OND",0.1,5,0,18,5,1,0.782608695652174,"07","Chibuto","Moderado"
"SPI OND",0.11,5,0,17,6,1,0.772727272727273,"07","Chibuto","Moderado"
"SPI OND",0.12,5,0,16,7,1,0.761904761904762,"07","Chibuto","Moderado"
"SPI OND",0.14,5,0,13,10,1,0.722222222222222,"07","Chibuto","Moderado"
"SPI OND",0.15,5,0,11,12,1,0.6875,"07","Chibuto","Moderado"
"SPI OND",0.18,5,0,10,13,1,0.666666666666667,"07","Chibuto","Moderado"
"SPI OND",0.19,5,0,8,15,1,0.615384615384615,"07","Chibuto","Moderado"
"SPI OND",0.21,4,1,5,18,0.8,0.555555555555556,"07","Chibuto","Moderado"
"SPI OND",0.22,3,2,5,18,0.6,0.625,"07","Chibuto","Moderado"
"SPI OND",0.24,2,3,5,18,0.4,0.714285714285714,"07","Chibuto","Moderado"
"SPI OND",0.25,2,3,4,19,0.4,0.666666666666667,"07","Chibuto","Moderado"
"SPI OND",0.26,2,3,3,20,0.4,0.6,"07","Chibuto","Moderado"
"SPI OND",0.28,2,3,2,21,0.4,0.5,"07","Chibuto","Moderado"
"SPI OND",0.32,2,3,1,22,0.4,0.333333333333333,"07","Chibuto","Moderado"
"SPI OND",0.34,1,4,0,23,0.2,0,"07","Chibuto","Moderado"
"SPI OND",0.36,0,5,0,23,0,NA,"07","Chibuto","Moderado"
"SPI NDJ",0,2,0,25,1,1,0.925925925925926,"07","Chibuto","Moderado"
"SPI NDJ",0.04,2,0,24,2,1,0.923076923076923,"07","Chibuto","Moderado"
"SPI NDJ",0.06,2,0,23,3,1,0.92,"07","Chibuto","Moderado"
"SPI NDJ",0.08,2,0,22,4,1,0.916666666666667,"07","Chibuto","Moderado"
"SPI NDJ",0.09,2,0,21,5,1,0.91304347826087,"07","Chibuto","Moderado"
"SPI NDJ",0.1,2,0,20,6,1,0.909090909090909,"07","Chibuto","Moderado"
"SPI NDJ",0.12,2,0,17,9,1,0.894736842105263,"07","Chibuto","Moderado"
"SPI NDJ",0.14,2,0,16,10,1,0.888888888888889,"07","Chibuto","Moderado"
"SPI NDJ",0.15,2,0,15,11,1,0.882352941176471,"07","Chibuto","Moderado"
"SPI NDJ",0.16,2,0,13,13,1,0.866666666666667,"07","Chibuto","Moderado"
"SPI NDJ",0.19,2,0,12,14,1,0.857142857142857,"07","Chibuto","Moderado"
"SPI NDJ",0.21,2,0,9,17,1,0.818181818181818,"07","Chibuto","Moderado"
"SPI NDJ",0.22,1,1,8,18,0.5,0.888888888888889,"07","Chibuto","Moderado"
"SPI NDJ",0.26,1,1,7,19,0.5,0.875,"07","Chibuto","Moderado"
"SPI NDJ",0.27,1,1,6,20,0.5,0.857142857142857,"07","Chibuto","Moderado"
"SPI NDJ",0.28,1,1,5,21,0.5,0.833333333333333,"07","Chibuto","Moderado"
"SPI NDJ",0.29,1,1,3,23,0.5,0.75,"07","Chibuto","Moderado"
"SPI NDJ",0.3,1,1,1,25,0.5,0.5,"07","Chibuto","Moderado"
"SPI NDJ",0.34,1,1,0,26,0.5,0,"07","Chibuto","Moderado"
"SPI NDJ",0.35,0,2,0,26,0,NA,"07","Chibuto","Moderado"
"SPI ON",0.1,5,0,22,1,1,0.814814814814815,"07","Chibuto","Leve"
"SPI ON",0.12,5,0,21,2,1,0.807692307692308,"07","Chibuto","Leve"
"SPI ON",0.14,4,1,20,3,0.8,0.833333333333333,"07","Chibuto","Leve"
"SPI ON",0.16,4,1,17,6,0.8,0.80952380952381,"07","Chibuto","Leve"
"SPI ON",0.18,4,1,14,9,0.8,0.777777777777778,"07","Chibuto","Leve"
"SPI ON",0.19,4,1,13,10,0.8,0.764705882352941,"07","Chibuto","Leve"
"SPI ON",0.2,4,1,12,11,0.8,0.75,"07","Chibuto","Leve"
"SPI ON",0.24,4,1,11,12,0.8,0.733333333333333,"07","Chibuto","Leve"
"SPI ON",0.26,4,1,10,13,0.8,0.714285714285714,"07","Chibuto","Leve"
"SPI ON",0.27,3,2,9,14,0.6,0.75,"07","Chibuto","Leve"
"SPI ON",0.28,3,2,8,15,0.6,0.727272727272727,"07","Chibuto","Leve"
"SPI ON",0.3,2,3,5,18,0.4,0.714285714285714,"07","Chibuto","Leve"
"SPI ON",0.34,0,5,4,19,0,1,"07","Chibuto","Leve"
"SPI ON",0.38,0,5,1,22,0,1,"07","Chibuto","Leve"
"SPI ON",0.42,0,5,0,23,0,NA,"07","Chibuto","Leve"
"SPI ND",0.06,8,0,19,1,1,0.703703703703704,"07","Chibuto","Leve"
"SPI ND",0.11,8,0,18,2,1,0.692307692307692,"07","Chibuto","Leve"
"SPI ND",0.12,8,0,16,4,1,0.666666666666667,"07","Chibuto","Leve"
"SPI ND",0.16,7,1,15,5,0.875,0.681818181818182,"07","Chibuto","Leve"
"SPI ND",0.17,7,1,14,6,0.875,0.666666666666667,"07","Chibuto","Leve"
"SPI ND",0.18,6,2,13,7,0.75,0.684210526315789,"07","Chibuto","Leve"
"SPI ND",0.2,6,2,10,10,0.75,0.625,"07","Chibuto","Leve"
"SPI ND",0.21,6,2,9,11,0.75,0.6,"07","Chibuto","Leve"
"SPI ND",0.22,5,3,9,11,0.625,0.642857142857143,"07","Chibuto","Leve"
"SPI ND",0.24,3,5,9,11,0.375,0.75,"07","Chibuto","Leve"
"SPI ND",0.28,3,5,7,13,0.375,0.7,"07","Chibuto","Leve"
"SPI ND",0.29,2,6,6,14,0.25,0.75,"07","Chibuto","Leve"
"SPI ND",0.32,2,6,5,15,0.25,0.714285714285714,"07","Chibuto","Leve"
"SPI ND",0.34,1,7,4,16,0.125,0.8,"07","Chibuto","Leve"
"SPI ND",0.37,1,7,3,17,0.125,0.75,"07","Chibuto","Leve"
"SPI ND",0.38,1,7,1,19,0.125,0.5,"07","Chibuto","Leve"
"SPI ND",0.42,1,7,0,20,0.125,0,"07","Chibuto","Leve"
"SPI ND",0.46,0,8,0,20,0,NA,"07","Chibuto","Leve"
"SPI DJ",0,6,0,21,1,1,0.777777777777778,"07","Chibuto","Leve"
"SPI DJ",0.04,6,0,20,2,1,0.769230769230769,"07","Chibuto","Leve"
"SPI DJ",0.08,6,0,19,3,1,0.76,"07","Chibuto","Leve"
"SPI DJ",0.12,6,0,18,4,1,0.75,"07","Chibuto","Leve"
"SPI DJ",0.13,6,0,17,5,1,0.739130434782609,"07","Chibuto","Leve"
"SPI DJ",0.16,6,0,16,6,1,0.727272727272727,"07","Chibuto","Leve"
"SPI DJ",0.19,5,1,16,6,0.833333333333333,0.761904761904762,"07","Chibuto","Leve"
"SPI DJ",0.22,5,1,14,8,0.833333333333333,0.736842105263158,"07","Chibuto","Leve"
"SPI DJ",0.24,5,1,13,9,0.833333333333333,0.722222222222222,"07","Chibuto","Leve"
"SPI DJ",0.25,4,2,12,10,0.666666666666667,0.75,"07","Chibuto","Leve"
"SPI DJ",0.27,3,3,12,10,0.5,0.8,"07","Chibuto","Leve"
"SPI DJ",0.28,3,3,11,11,0.5,0.785714285714286,"07","Chibuto","Leve"
"SPI DJ",0.29,3,3,9,13,0.5,0.75,"07","Chibuto","Leve"
"SPI DJ",0.3,2,4,7,15,0.333333333333333,0.777777777777778,"07","Chibuto","Leve"
"SPI DJ",0.31,2,4,6,16,0.333333333333333,0.75,"07","Chibuto","Leve"
"SPI DJ",0.32,2,4,3,19,0.333333333333333,0.6,"07","Chibuto","Leve"
"SPI DJ",0.34,2,4,2,20,0.333333333333333,0.5,"07","Chibuto","Leve"
"SPI DJ",0.38,1,5,2,20,0.166666666666667,0.666666666666667,"07","Chibuto","Leve"
"SPI DJ",0.44,0,6,0,22,0,NA,"07","Chibuto","Leve"
"SPI OND",0.04,6,0,21,1,1,0.777777777777778,"07","Chibuto","Leve"
"SPI OND",0.09,6,0,20,2,1,0.769230769230769,"07","Chibuto","Leve"
"SPI OND",0.13,6,0,19,3,1,0.76,"07","Chibuto","Leve"
"SPI OND",0.16,6,0,15,7,1,0.714285714285714,"07","Chibuto","Leve"
"SPI OND",0.17,6,0,14,8,1,0.7,"07","Chibuto","Leve"
"SPI OND",0.18,6,0,13,9,1,0.684210526315789,"07","Chibuto","Leve"
"SPI OND",0.19,6,0,11,11,1,0.647058823529412,"07","Chibuto","Leve"
"SPI OND",0.2,6,0,10,12,1,0.625,"07","Chibuto","Leve"
"SPI OND",0.22,6,0,9,13,1,0.6,"07","Chibuto","Leve"
"SPI OND",0.23,6,0,8,14,1,0.571428571428571,"07","Chibuto","Leve"
"SPI OND",0.24,5,1,7,15,0.833333333333333,0.583333333333333,"07","Chibuto","Leve"
"SPI OND",0.27,4,2,7,15,0.666666666666667,0.636363636363636,"07","Chibuto","Leve"
"SPI OND",0.28,3,3,6,16,0.5,0.666666666666667,"07","Chibuto","Leve"
"SPI OND",0.3,2,4,5,17,0.333333333333333,0.714285714285714,"07","Chibuto","Leve"
"SPI OND",0.32,2,4,3,19,0.333333333333333,0.6,"07","Chibuto","Leve"
"SPI OND",0.36,2,4,2,20,0.333333333333333,0.5,"07","Chibuto","Leve"
"SPI OND",0.38,1,5,1,21,0.166666666666667,0.5,"07","Chibuto","Leve"
"SPI OND",0.39,0,6,1,21,0,1,"07","Chibuto","Leve"
"SPI OND",0.4,0,6,0,22,0,NA,"07","Chibuto","Leve"
"SPI NDJ",0.05,6,0,21,1,1,0.777777777777778,"07","Chibuto","Leve"
"SPI NDJ",0.07,6,0,20,2,1,0.769230769230769,"07","Chibuto","Leve"
"SPI NDJ",0.09,6,0,19,3,1,0.76,"07","Chibuto","Leve"
"SPI NDJ",0.11,6,0,18,4,1,0.75,"07","Chibuto","Leve"
"SPI NDJ",0.14,6,0,15,7,1,0.714285714285714,"07","Chibuto","Leve"
"SPI NDJ",0.19,6,0,14,8,1,0.7,"07","Chibuto","Leve"
"SPI NDJ",0.2,6,0,13,9,1,0.684210526315789,"07","Chibuto","Leve"
"SPI NDJ",0.21,4,2,13,9,0.666666666666667,0.764705882352941,"07","Chibuto","Leve"
"SPI NDJ",0.23,4,2,11,11,0.666666666666667,0.733333333333333,"07","Chibuto","Leve"
"SPI NDJ",0.25,3,3,10,12,0.5,0.769230769230769,"07","Chibuto","Leve"
"SPI NDJ",0.26,3,3,9,13,0.5,0.75,"07","Chibuto","Leve"
"SPI NDJ",0.27,2,4,9,13,0.333333333333333,0.818181818181818,"07","Chibuto","Leve"
"SPI NDJ",0.29,2,4,8,14,0.333333333333333,0.8,"07","Chibuto","Leve"
"SPI NDJ",0.3,1,5,5,17,0.166666666666667,0.833333333333333,"07","Chibuto","Leve"
"SPI NDJ",0.32,1,5,3,19,0.166666666666667,0.75,"07","Chibuto","Leve"
"SPI NDJ",0.36,1,5,2,20,0.166666666666667,0.666666666666667,"07","Chibuto","Leve"
"SPI NDJ",0.38,1,5,1,21,0.166666666666667,0.5,"07","Chibuto","Leve"
"SPI NDJ",0.4,0,6,1,21,0,1,"07","Chibuto","Leve"
"SPI NDJ",0.42,0,6,0,22,0,NA,"07","Chibuto","Leve"
"SPI ON",0.02,3,0,24,1,1,0.888888888888889,"08","Chibuto","Severo"
"SPI ON",0.04,3,0,23,2,1,0.884615384615385,"08","Chibuto","Severo"
"SPI ON",0.05,3,0,22,3,1,0.88,"08","Chibuto","Severo"
"SPI ON",0.06,3,0,20,5,1,0.869565217391304,"08","Chibuto","Severo"
"SPI ON",0.07,3,0,18,7,1,0.857142857142857,"08","Chibuto","Severo"
"SPI ON",0.09,2,1,18,7,0.666666666666667,0.9,"08","Chibuto","Severo"
"SPI ON",0.1,2,1,17,8,0.666666666666667,0.894736842105263,"08","Chibuto","Severo"
"SPI ON",0.13,2,1,16,9,0.666666666666667,0.888888888888889,"08","Chibuto","Severo"
"SPI ON",0.14,1,2,16,9,0.333333333333333,0.941176470588235,"08","Chibuto","Severo"
"SPI ON",0.16,1,2,15,10,0.333333333333333,0.9375,"08","Chibuto","Severo"
"SPI ON",0.17,1,2,14,11,0.333333333333333,0.933333333333333,"08","Chibuto","Severo"
"SPI ON",0.18,1,2,12,13,0.333333333333333,0.923076923076923,"08","Chibuto","Severo"
"SPI ON",0.19,0,3,10,15,0,1,"08","Chibuto","Severo"
"SPI ON",0.21,0,3,8,17,0,1,"08","Chibuto","Severo"
"SPI ON",0.22,0,3,7,18,0,1,"08","Chibuto","Severo"
"SPI ON",0.23,0,3,6,19,0,1,"08","Chibuto","Severo"
"SPI ON",0.26,0,3,4,21,0,1,"08","Chibuto","Severo"
"SPI ON",0.28,0,3,3,22,0,1,"08","Chibuto","Severo"
"SPI ON",0.3,0,3,2,23,0,1,"08","Chibuto","Severo"
"SPI ON",0.34,0,3,1,24,0,1,"08","Chibuto","Severo"
"SPI ON",0.36,0,3,0,25,0,NA,"08","Chibuto","Severo"
"SPI ND",0,6,0,21,1,1,0.777777777777778,"08","Chibuto","Severo"
"SPI ND",0.04,6,0,20,2,1,0.769230769230769,"08","Chibuto","Severo"
"SPI ND",0.06,6,0,17,5,1,0.739130434782609,"08","Chibuto","Severo"
"SPI ND",0.07,5,1,17,5,0.833333333333333,0.772727272727273,"08","Chibuto","Severo"
"SPI ND",0.08,4,2,17,5,0.666666666666667,0.80952380952381,"08","Chibuto","Severo"
"SPI ND",0.09,4,2,16,6,0.666666666666667,0.8,"08","Chibuto","Severo"
"SPI ND",0.12,3,3,14,8,0.5,0.823529411764706,"08","Chibuto","Severo"
"SPI ND",0.14,3,3,13,9,0.5,0.8125,"08","Chibuto","Severo"
"SPI ND",0.16,3,3,11,11,0.5,0.785714285714286,"08","Chibuto","Severo"
"SPI ND",0.17,3,3,10,12,0.5,0.769230769230769,"08","Chibuto","Severo"
"SPI ND",0.18,2,4,10,12,0.333333333333333,0.833333333333333,"08","Chibuto","Severo"
"SPI ND",0.19,1,5,9,13,0.166666666666667,0.9,"08","Chibuto","Severo"
"SPI ND",0.2,1,5,8,14,0.166666666666667,0.888888888888889,"08","Chibuto","Severo"
"SPI ND",0.21,1,5,5,17,0.166666666666667,0.833333333333333,"08","Chibuto","Severo"
"SPI ND",0.22,1,5,2,20,0.166666666666667,0.666666666666667,"08","Chibuto","Severo"
"SPI ND",0.23,1,5,1,21,0.166666666666667,0.5,"08","Chibuto","Severo"
"SPI ND",0.26,1,5,0,22,0.166666666666667,0,"08","Chibuto","Severo"
"SPI ND",0.31,0,6,0,22,0,NA,"08","Chibuto","Severo"
"SPI DJ",0.02,4,0,22,2,1,0.846153846153846,"08","Chibuto","Severo"
"SPI DJ",0.03,4,0,21,3,1,0.84,"08","Chibuto","Severo"
"SPI DJ",0.04,3,1,20,4,0.75,0.869565217391304,"08","Chibuto","Severo"
"SPI DJ",0.07,3,1,17,7,0.75,0.85,"08","Chibuto","Severo"
"SPI DJ",0.08,3,1,16,8,0.75,0.842105263157895,"08","Chibuto","Severo"
"SPI DJ",0.09,3,1,15,9,0.75,0.833333333333333,"08","Chibuto","Severo"
"SPI DJ",0.14,3,1,12,12,0.75,0.8,"08","Chibuto","Severo"
"SPI DJ",0.16,3,1,10,14,0.75,0.769230769230769,"08","Chibuto","Severo"
"SPI DJ",0.17,2,2,10,14,0.5,0.833333333333333,"08","Chibuto","Severo"
"SPI DJ",0.18,2,2,9,15,0.5,0.818181818181818,"08","Chibuto","Severo"
"SPI DJ",0.19,1,3,9,15,0.25,0.9,"08","Chibuto","Severo"
"SPI DJ",0.2,1,3,8,16,0.25,0.888888888888889,"08","Chibuto","Severo"
"SPI DJ",0.22,1,3,7,17,0.25,0.875,"08","Chibuto","Severo"
"SPI DJ",0.23,1,3,6,18,0.25,0.857142857142857,"08","Chibuto","Severo"
"SPI DJ",0.24,0,4,5,19,0,1,"08","Chibuto","Severo"
"SPI DJ",0.25,0,4,3,21,0,1,"08","Chibuto","Severo"
"SPI DJ",0.26,0,4,1,23,0,1,"08","Chibuto","Severo"
"SPI DJ",0.28,0,4,0,24,0,NA,"08","Chibuto","Severo"
"SPI JF",0,4,0,23,1,1,0.851851851851852,"08","Chibuto","Severo"
"SPI JF",0.04,3,1,20,4,0.75,0.869565217391304,"08","Chibuto","Severo"
"SPI JF",0.08,3,1,19,5,0.75,0.863636363636364,"08","Chibuto","Severo"
"SPI JF",0.1,3,1,17,7,0.75,0.85,"08","Chibuto","Severo"
"SPI JF",0.11,3,1,16,8,0.75,0.842105263157895,"08","Chibuto","Severo"
"SPI JF",0.12,3,1,15,9,0.75,0.833333333333333,"08","Chibuto","Severo"
"SPI JF",0.13,3,1,11,13,0.75,0.785714285714286,"08","Chibuto","Severo"
"SPI JF",0.15,3,1,10,14,0.75,0.769230769230769,"08","Chibuto","Severo"
"SPI JF",0.16,3,1,8,16,0.75,0.727272727272727,"08","Chibuto","Severo"
"SPI JF",0.17,3,1,7,17,0.75,0.7,"08","Chibuto","Severo"
"SPI JF",0.18,3,1,6,18,0.75,0.666666666666667,"08","Chibuto","Severo"
"SPI JF",0.21,3,1,5,19,0.75,0.625,"08","Chibuto","Severo"
"SPI JF",0.22,3,1,3,21,0.75,0.5,"08","Chibuto","Severo"
"SPI JF",0.24,3,1,2,22,0.75,0.4,"08","Chibuto","Severo"
"SPI JF",0.25,3,1,1,23,0.75,0.25,"08","Chibuto","Severo"
"SPI JF",0.27,2,2,1,23,0.5,0.333333333333333,"08","Chibuto","Severo"
"SPI JF",0.32,1,3,1,23,0.25,0.5,"08","Chibuto","Severo"
"SPI JF",0.36,0,4,0,24,0,NA,"08","Chibuto","Severo"
"SPI OND",0.04,5,0,22,1,1,0.814814814814815,"08","Chibuto","Severo"
"SPI OND",0.05,5,0,21,2,1,0.807692307692308,"08","Chibuto","Severo"
"SPI OND",0.06,5,0,18,5,1,0.782608695652174,"08","Chibuto","Severo"
"SPI OND",0.07,5,0,17,6,1,0.772727272727273,"08","Chibuto","Severo"
"SPI OND",0.08,5,0,16,7,1,0.761904761904762,"08","Chibuto","Severo"
"SPI OND",0.09,5,0,15,8,1,0.75,"08","Chibuto","Severo"
"SPI OND",0.14,5,0,14,9,1,0.736842105263158,"08","Chibuto","Severo"
"SPI OND",0.15,4,1,14,9,0.8,0.777777777777778,"08","Chibuto","Severo"
"SPI OND",0.16,4,1,12,11,0.8,0.75,"08","Chibuto","Severo"
"SPI OND",0.17,4,1,11,12,0.8,0.733333333333333,"08","Chibuto","Severo"
"SPI OND",0.18,3,2,9,14,0.6,0.75,"08","Chibuto","Severo"
"SPI OND",0.2,3,2,7,16,0.6,0.7,"08","Chibuto","Severo"
"SPI OND",0.21,3,2,5,18,0.6,0.625,"08","Chibuto","Severo"
"SPI OND",0.22,1,4,3,20,0.2,0.75,"08","Chibuto","Severo"
"SPI OND",0.23,1,4,2,21,0.2,0.666666666666667,"08","Chibuto","Severo"
"SPI OND",0.28,1,4,1,22,0.2,0.5,"08","Chibuto","Severo"
"SPI OND",0.3,0,5,1,22,0,1,"08","Chibuto","Severo"
"SPI OND",0.36,0,5,0,23,0,NA,"08","Chibuto","Severo"
"SPI NDJ",0.02,2,0,25,1,1,0.925925925925926,"08","Chibuto","Severo"
"SPI NDJ",0.03,1,1,25,1,0.5,0.961538461538462,"08","Chibuto","Severo"
"SPI NDJ",0.04,1,1,22,4,0.5,0.956521739130435,"08","Chibuto","Severo"
"SPI NDJ",0.05,1,1,20,6,0.5,0.952380952380952,"08","Chibuto","Severo"
"SPI NDJ",0.06,1,1,17,9,0.5,0.944444444444444,"08","Chibuto","Severo"
"SPI NDJ",0.07,1,1,16,10,0.5,0.941176470588235,"08","Chibuto","Severo"
"SPI NDJ",0.1,1,1,15,11,0.5,0.9375,"08","Chibuto","Severo"
"SPI NDJ",0.12,1,1,14,12,0.5,0.933333333333333,"08","Chibuto","Severo"
"SPI NDJ",0.16,1,1,12,14,0.5,0.923076923076923,"08","Chibuto","Severo"
"SPI NDJ",0.17,1,1,11,15,0.5,0.916666666666667,"08","Chibuto","Severo"
"SPI NDJ",0.18,1,1,9,17,0.5,0.9,"08","Chibuto","Severo"
"SPI NDJ",0.2,1,1,7,19,0.5,0.875,"08","Chibuto","Severo"
"SPI NDJ",0.21,1,1,6,20,0.5,0.857142857142857,"08","Chibuto","Severo"
"SPI NDJ",0.23,1,1,5,21,0.5,0.833333333333333,"08","Chibuto","Severo"
"SPI NDJ",0.24,1,1,4,22,0.5,0.8,"08","Chibuto","Severo"
"SPI NDJ",0.26,1,1,3,23,0.5,0.75,"08","Chibuto","Severo"
"SPI NDJ",0.27,1,1,2,24,0.5,0.666666666666667,"08","Chibuto","Severo"
"SPI NDJ",0.29,0,2,2,24,0,1,"08","Chibuto","Severo"
"SPI NDJ",0.3,0,2,0,26,0,NA,"08","Chibuto","Severo"
"SPI DJF",0,3,0,24,1,1,0.888888888888889,"08","Chibuto","Severo"
"SPI DJF",0.01,3,0,23,2,1,0.884615384615385,"08","Chibuto","Severo"
"SPI DJF",0.04,3,0,21,4,1,0.875,"08","Chibuto","Severo"
"SPI DJF",0.08,3,0,20,5,1,0.869565217391304,"08","Chibuto","Severo"
"SPI DJF",0.09,3,0,19,6,1,0.863636363636364,"08","Chibuto","Severo"
"SPI DJF",0.1,3,0,17,8,1,0.85,"08","Chibuto","Severo"
"SPI DJF",0.12,3,0,15,10,1,0.833333333333333,"08","Chibuto","Severo"
"SPI DJF",0.13,3,0,14,11,1,0.823529411764706,"08","Chibuto","Severo"
"SPI DJF",0.15,3,0,13,12,1,0.8125,"08","Chibuto","Severo"
"SPI DJF",0.16,2,1,12,13,0.666666666666667,0.857142857142857,"08","Chibuto","Severo"
"SPI DJF",0.17,2,1,11,14,0.666666666666667,0.846153846153846,"08","Chibuto","Severo"
"SPI DJF",0.18,2,1,10,15,0.666666666666667,0.833333333333333,"08","Chibuto","Severo"
"SPI DJF",0.19,2,1,8,17,0.666666666666667,0.8,"08","Chibuto","Severo"
"SPI DJF",0.2,1,2,7,18,0.333333333333333,0.875,"08","Chibuto","Severo"
"SPI DJF",0.21,1,2,6,19,0.333333333333333,0.857142857142857,"08","Chibuto","Severo"
"SPI DJF",0.23,1,2,5,20,0.333333333333333,0.833333333333333,"08","Chibuto","Severo"
"SPI DJF",0.24,1,2,3,22,0.333333333333333,0.75,"08","Chibuto","Severo"
"SPI DJF",0.26,1,2,2,23,0.333333333333333,0.666666666666667,"08","Chibuto","Severo"
"SPI DJF",0.27,0,3,2,23,0,1,"08","Chibuto","Severo"
"SPI DJF",0.28,0,3,1,24,0,1,"08","Chibuto","Severo"
"SPI DJF",0.34,0,3,0,25,0,NA,"08","Chibuto","Severo"
"SPI ON",0.06,5,0,22,1,1,0.814814814814815,"08","Chibuto","Moderado"
"SPI ON",0.07,5,0,20,3,1,0.8,"08","Chibuto","Moderado"
"SPI ON",0.09,5,0,19,4,1,0.791666666666667,"08","Chibuto","Moderado"
"SPI ON",0.1,5,0,17,6,1,0.772727272727273,"08","Chibuto","Moderado"
"SPI ON",0.11,4,1,16,7,0.8,0.8,"08","Chibuto","Moderado"
"SPI ON",0.12,4,1,15,8,0.8,0.789473684210526,"08","Chibuto","Moderado"
"SPI ON",0.15,4,1,14,9,0.8,0.777777777777778,"08","Chibuto","Moderado"
"SPI ON",0.16,3,2,14,9,0.6,0.823529411764706,"08","Chibuto","Moderado"
"SPI ON",0.2,2,3,14,9,0.4,0.875,"08","Chibuto","Moderado"
"SPI ON",0.22,1,4,12,11,0.2,0.923076923076923,"08","Chibuto","Moderado"
"SPI ON",0.23,1,4,10,13,0.2,0.909090909090909,"08","Chibuto","Moderado"
"SPI ON",0.24,1,4,9,14,0.2,0.9,"08","Chibuto","Moderado"
"SPI ON",0.25,0,5,8,15,0,1,"08","Chibuto","Moderado"
"SPI ON",0.26,0,5,7,16,0,1,"08","Chibuto","Moderado"
"SPI ON",0.28,0,5,6,17,0,1,"08","Chibuto","Moderado"
"SPI ON",0.29,0,5,5,18,0,1,"08","Chibuto","Moderado"
"SPI ON",0.32,0,5,4,19,0,1,"08","Chibuto","Moderado"
"SPI ON",0.34,0,5,3,20,0,1,"08","Chibuto","Moderado"
"SPI ON",0.36,0,5,2,21,0,1,"08","Chibuto","Moderado"
"SPI ON",0.38,0,5,0,23,0,NA,"08","Chibuto","Moderado"
"SPI ND",0.03,6,0,21,1,1,0.777777777777778,"08","Chibuto","Moderado"
"SPI ND",0.06,6,0,20,2,1,0.769230769230769,"08","Chibuto","Moderado"
"SPI ND",0.07,6,0,18,4,1,0.75,"08","Chibuto","Moderado"
"SPI ND",0.09,5,1,18,4,0.833333333333333,0.782608695652174,"08","Chibuto","Moderado"
"SPI ND",0.11,5,1,17,5,0.833333333333333,0.772727272727273,"08","Chibuto","Moderado"
"SPI ND",0.12,4,2,16,6,0.666666666666667,0.8,"08","Chibuto","Moderado"
